,zip,city,state,latitude,longitude,population,pop_45-49,pop_50-54,pop_55-59,pop_60-64,pop_65-69,pop_70-74,pop_75-inf
304,01104,Springfield,MA,42.130342999999996,-72.57338,23635.0,1754.0,1717.0,1208.0,1248.0,859.0,742.0,1395.0
305,01105,Springfield,MA,42.096644,-72.5798,11601.0,525.0,730.0,624.0,532.0,506.0,359.0,383.0
306,01106,Longmeadow,MA,42.050395,-72.5712,16048.0,1475.0,1409.0,1107.0,914.0,989.0,834.0,1603.0
307,01107,Springfield,MA,42.120193,-72.6061,11304.0,480.0,593.0,599.0,460.0,277.0,295.0,333.0
308,01108,Springfield,MA,42.084094,-72.55523000000002,28925.0,1663.0,1636.0,1886.0,1283.0,944.0,686.0,977.0
309,01109,Springfield,MA,42.116277000000004,-72.55031,30125.0,1864.0,1716.0,1441.0,1359.0,1102.0,693.0,1498.0
310,01111,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
311,01114,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
312,01115,Springfield,MA,42.102894,-72.591633,0.0,0.0,0.0,0.0,,,,
313,01116,Longmeadow,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
314,01118,Springfield,MA,42.093144,-72.5291,14774.0,594.0,988.0,1057.0,962.0,771.0,525.0,1164.0
315,01119,Springfield,MA,42.128442,-72.50932,13236.0,581.0,947.0,969.0,962.0,522.0,377.0,1044.0
316,01128,Springfield,MA,42.095344,-72.48857,2798.0,321.0,170.0,307.0,220.0,253.0,151.0,191.0
317,01129,Springfield,MA,42.121031,-72.4896,6750.0,435.0,560.0,502.0,501.0,419.0,349.0,425.0
318,01133,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
319,01138,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
320,01139,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
321,01144,Springfield,MA,42.101796,-72.59151,0.0,0.0,0.0,0.0,,,,
322,01151,Indian Orchard,MA,42.153926,-72.50531,8884.0,505.0,545.0,497.0,507.0,352.0,210.0,393.0
323,01152,Springfield,MA,42.170730999999996,-72.604842,0.0,0.0,0.0,0.0,,,,
324,01195,Springfield,MA,42.1,-72.58,0.0,0.0,0.0,0.0,,,,
325,01199,Springfield,MA,42.119943,-72.60498299999998,0.0,0.0,0.0,0.0,,,,
326,01201,Pittsfield,MA,42.45384,-73.25399999999998,44775.0,2800.0,3508.0,3603.0,3232.0,2669.0,2185.0,3738.0
327,01202,Pittsfield,MA,42.3929,-73.228483,0.0,0.0,0.0,0.0,,,,
328,01203,Pittsfield,MA,42.3929,-73.228483,0.0,0.0,0.0,0.0,,,,
329,01220,Adams,MA,42.61972700000001,-73.11842,8211.0,611.0,675.0,670.0,734.0,501.0,305.0,667.0
330,01222,Ashley Falls,MA,42.057496,-73.32177,818.0,41.0,52.0,131.0,27.0,93.0,52.0,41.0
331,01223,Becket,MA,42.314448999999996,-73.09335,2351.0,166.0,247.0,293.0,213.0,203.0,116.0,167.0
332,01224,Berkshire,MA,42.3929,-73.228483,209.0,63.0,56.0,19.0,19.0,0.0,0.0,0.0
333,01225,Cheshire,MA,42.551731,-73.1653,3169.0,249.0,272.0,325.0,221.0,226.0,117.0,326.0
334,01226,Dalton,MA,42.476575,-73.11547,6839.0,624.0,514.0,750.0,607.0,490.0,230.0,669.0
335,01227,Dalton,MA,42.516145,-73.09285200000002,0.0,0.0,0.0,0.0,,,,
336,01229,Glendale,MA,42.279292,-73.34354499999998,86.0,0.0,0.0,6.0,21.0,28.0,13.0,18.0
337,01230,Great Barrington,MA,42.189715,-73.35249,8359.0,504.0,751.0,584.0,809.0,722.0,410.0,892.0
338,01231,Sheffield,MA,42.153001,-73.29813100000001,0.0,0.0,0.0,0.0,,,,
339,01235,Hinsdale,MA,42.433661,-73.09278,2671.0,161.0,288.0,326.0,255.0,165.0,113.0,173.0
340,01236,Housatonic,MA,42.266874,-73.36236,1197.0,77.0,47.0,100.0,77.0,135.0,36.0,80.0
341,01237,Lanesboro,MA,42.557346,-73.24364,2662.0,195.0,236.0,262.0,221.0,197.0,152.0,128.0
342,01238,Lee,MA,42.299263,-73.2327,5917.0,358.0,360.0,501.0,298.0,566.0,372.0,616.0
343,01240,Lenox,MA,42.36237,-73.27683,4493.0,235.0,302.0,297.0,336.0,432.0,340.0,970.0
344,01242,Lenox Dale,MA,42.336557,-73.24599,475.0,20.0,33.0,19.0,38.0,20.0,0.0,46.0
345,01243,Middlefield,MA,42.356088,-73.010448,333.0,11.0,27.0,76.0,74.0,17.0,23.0,26.0
346,01244,Mill River,MA,42.139103999999996,-73.20312,108.0,0.0,0.0,0.0,33.0,19.0,0.0,19.0
347,01245,Monterey,MA,42.18065900000001,-73.20849,803.0,26.0,70.0,70.0,74.0,92.0,77.0,94.0
348,01247,North Adams,MA,42.696064,-73.10145,15703.0,1144.0,1169.0,1229.0,1015.0,771.0,807.0,1438.0
349,01252,North Egremont,MA,42.198648,-73.44623399999998,0.0,0.0,0.0,0.0,,,,
350,01253,Otis,MA,42.198403000000006,-73.10205,742.0,65.0,64.0,57.0,72.0,45.0,118.0,130.0
351,01254,Richmond,MA,42.374711,-73.36336,977.0,41.0,103.0,85.0,127.0,127.0,66.0,119.0
352,01255,Sandisfield,MA,42.088972999999996,-73.12444,859.0,56.0,60.0,63.0,99.0,50.0,51.0,109.0
353,01256,Savoy,MA,42.592506,-73.01123,764.0,82.0,58.0,66.0,70.0,75.0,20.0,43.0
354,01257,Sheffield,MA,42.102694,-73.36591,2138.0,188.0,147.0,157.0,236.0,180.0,194.0,261.0
355,01258,South Egremont,MA,42.103122,-73.45734,357.0,8.0,34.0,19.0,42.0,18.0,18.0,106.0
356,01259,Southfield,MA,42.0645,-73.24674,506.0,41.0,67.0,36.0,86.0,85.0,43.0,57.0
357,01260,South Lee,MA,42.286586,-73.31327399999998,447.0,79.0,31.0,21.0,25.0,0.0,0.0,14.0
358,01262,Stockbridge,MA,42.283215999999996,-73.31423000000002,1110.0,34.0,128.0,102.0,87.0,153.0,50.0,201.0
359,01263,Stockbridge,MA,42.3929,-73.228483,0.0,0.0,0.0,0.0,,,,
360,01264,Tyringham,MA,42.224905,-73.20394,205.0,5.0,12.0,17.0,16.0,16.0,30.0,33.0
361,01266,West Stockbridge,MA,42.328534999999995,-73.36407,1360.0,114.0,84.0,148.0,135.0,166.0,109.0,139.0
362,01267,Williamstown,MA,42.689962,-73.22355,7853.0,283.0,290.0,456.0,503.0,501.0,198.0,884.0
363,01270,Windsor,MA,42.443726,-73.116127,813.0,93.0,100.0,71.0,90.0,100.0,34.0,14.0
364,01301,Greenfield,MA,42.605524,-72.60098,17715.0,1240.0,1064.0,1428.0,1249.0,1258.0,770.0,1512.0
365,01302,Greenfield,MA,42.522178000000004,-72.62416400000002,0.0,0.0,0.0,0.0,,,,
366,01330,Ashfield,MA,42.521131,-72.81116,1468.0,123.0,161.0,126.0,145.0,122.0,79.0,80.0
367,01331,Athol,MA,42.579931,-72.20836,13281.0,919.0,1046.0,1237.0,1192.0,753.0,574.0,840.0
368,01337,Bernardston,MA,42.678022999999996,-72.55569,2626.0,188.0,257.0,259.0,227.0,183.0,110.0,280.0
369,01338,Buckland,MA,42.569497999999996,-72.80199999999998,170.0,6.0,4.0,23.0,41.0,27.0,5.0,10.0
370,01339,Charlemont,MA,42.626858,-72.87939,1472.0,79.0,123.0,105.0,134.0,156.0,76.0,152.0
371,01340,Colrain,MA,42.673371,-72.73104000000002,1642.0,82.0,113.0,210.0,201.0,155.0,98.0,114.0
372,01341,Conway,MA,42.508313,-72.70403,1743.0,119.0,218.0,154.0,169.0,173.0,55.0,121.0
373,01342,Deerfield,MA,42.542322,-72.6091,1759.0,149.0,136.0,150.0,103.0,97.0,73.0,164.0
374,01343,Drury,MA,42.642666,-72.986231,46.0,2.0,5.0,20.0,4.0,2.0,3.0,10.0
375,01344,Erving,MA,42.607051,-72.41396,1518.0,105.0,123.0,112.0,110.0,112.0,76.0,77.0
376,01346,Heath,MA,42.669255,-72.80494,464.0,39.0,37.0,40.0,33.0,44.0,41.0,23.0
377,01347,Lake Pleasant,MA,42.556558,-72.51810400000002,126.0,0.0,11.0,6.0,21.0,0.0,10.0,15.0
378,01349,Turners Falls,MA,42.5737,-72.50525,1231.0,21.0,126.0,134.0,43.0,73.0,32.0,89.0
379,01350,Monroe Bridge,MA,42.712257,-72.97629,86.0,3.0,5.0,18.0,2.0,1.0,8.0,13.0
380,01351,Montague,MA,42.534976,-72.52521999999998,2209.0,241.0,194.0,205.0,142.0,202.0,56.0,195.0
381,01354,Northfield,MA,42.522178000000004,-72.62416400000002,1604.0,93.0,152.0,156.0,174.0,95.0,68.0,104.0
382,01355,New Salem,MA,42.485898999999996,-72.33345,917.0,48.0,88.0,119.0,54.0,81.0,70.0,64.0
383,01360,Northfield,MA,42.682285,-72.45649,3012.0,202.0,188.0,322.0,328.0,198.0,136.0,152.0
384,01364,Orange,MA,42.599614,-72.29263,7819.0,563.0,645.0,778.0,723.0,520.0,322.0,400.0
385,01366,Petersham,MA,42.474717999999996,-72.21226,1218.0,118.0,164.0,89.0,74.0,95.0,85.0,118.0
386,01367,Rowe,MA,42.694883000000004,-72.90961999999998,605.0,34.0,53.0,21.0,54.0,51.0,30.0,56.0
387,01368,Royalston,MA,42.671012,-72.16999,1316.0,106.0,133.0,156.0,146.0,85.0,70.0,101.0
388,01369,Shattuckville,MA,42.522178000000004,-72.62416400000002,0.0,0.0,0.0,0.0,,,,
389,01370,Shelburne Falls,MA,42.603446999999996,-72.72754,4032.0,274.0,362.0,411.0,320.0,406.0,257.0,327.0
390,01373,South Deerfield,MA,42.472734,-72.62451999999998,4160.0,166.0,473.0,534.0,352.0,275.0,212.0,225.0
391,01374,Charlemont,MA,42.636459,-72.798742,0.0,0.0,0.0,0.0,,,,
392,01375,Sunderland,MA,42.449978,-72.56302,3662.0,241.0,129.0,202.0,231.0,113.0,106.0,197.0
393,01376,Turners Falls,MA,42.609425,-72.54438,5096.0,370.0,260.0,342.0,368.0,428.0,190.0,536.0
394,01378,Warwick,MA,42.667152,-72.32729,744.0,38.0,75.0,101.0,120.0,60.0,46.0,61.0
395,01379,Wendell,MA,42.547274,-72.41724,836.0,49.0,58.0,79.0,118.0,95.0,47.0,29.0
396,01380,Wendell Depot,MA,42.594454999999996,-72.36314,0.0,0.0,0.0,0.0,,,,
397,01393,Whately,MA,42.459814,-72.593626,0.0,0.0,0.0,0.0,,,,
398,01420,Fitchburg,MA,42.578689000000004,-71.80338,40666.0,2292.0,3006.0,2979.0,1756.0,1575.0,1622.0,2576.0
399,01427,Westborough,MA,42.286575,-71.585753,0.0,0.0,0.0,0.0,,,,
400,01430,Ashburnham,MA,42.658768,-71.93287,6210.0,368.0,485.0,487.0,635.0,304.0,346.0,92.0
401,01431,Ashby,MA,42.672005,-71.8137,3195.0,245.0,377.0,289.0,287.0,170.0,114.0,160.0
402,01432,Ayer,MA,42.549821,-71.59136,7703.0,600.0,675.0,723.0,432.0,379.0,151.0,374.0
403,01434,Devens,MA,42.53,-71.61,1712.0,238.0,123.0,131.0,48.0,142.0,87.0,27.0
404,01436,Baldwinville,MA,42.60890300000001,-72.08021,3460.0,336.0,282.0,261.0,235.0,122.0,96.0,344.0
405,01438,East Templeton,MA,42.563367,-72.03498,563.0,13.0,29.0,51.0,149.0,72.0,53.0,19.0
406,01440,Gardner,MA,42.575355,-71.99183000000002,20496.0,1229.0,1562.0,1623.0,1403.0,837.0,703.0,1668.0
407,01441,Gardner,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
408,01450,Groton,MA,42.609887,-71.55722,11282.0,941.0,1198.0,1072.0,888.0,527.0,367.0,770.0
409,01451,Harvard,MA,42.505928000000004,-71.5888,4630.0,414.0,556.0,400.0,348.0,310.0,233.0,241.0
410,01452,Hubbardston,MA,42.477515000000004,-71.99654,4581.0,448.0,532.0,400.0,337.0,245.0,135.0,219.0
411,01453,Leominster,MA,42.526523,-71.75358,41446.0,3004.0,3171.0,3000.0,2377.0,1746.0,1326.0,3544.0
412,01460,Littleton,MA,42.540052,-71.49085,9754.0,817.0,699.0,1099.0,765.0,393.0,365.0,660.0
413,01462,Lunenburg,MA,42.582839,-71.72051,11150.0,1200.0,906.0,795.0,871.0,537.0,489.0,697.0
414,01463,Pepperell,MA,42.665686,-71.5929,12049.0,843.0,1173.0,1184.0,893.0,540.0,402.0,631.0
415,01464,Shirley,MA,42.559289,-71.64555,7572.0,604.0,627.0,563.0,600.0,253.0,279.0,449.0
416,01467,Still River,MA,42.488665999999995,-71.62411999999998,511.0,20.0,68.0,38.0,30.0,29.0,79.0,27.0
417,01468,Templeton,MA,42.557796,-72.06824,4124.0,256.0,485.0,319.0,249.0,334.0,206.0,300.0
418,01469,Townsend,MA,42.658738,-71.69204,7454.0,605.0,560.0,641.0,576.0,527.0,187.0,254.0
419,01470,Groton,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
420,01471,Groton,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
421,01472,West Groton,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
422,01473,Westminster,MA,42.544622,-71.9021,7566.0,580.0,632.0,618.0,659.0,519.0,374.0,352.0
423,01474,West Townsend,MA,42.669408000000004,-71.74578000000002,1964.0,241.0,200.0,184.0,135.0,56.0,47.0,119.0
424,01475,Winchendon,MA,42.675441,-72.0467,10738.0,677.0,869.0,974.0,624.0,586.0,441.0,680.0
425,01477,Winchendon Springs,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
426,01501,Auburn,MA,42.20361,-71.83843,16412.0,1116.0,1590.0,1373.0,1208.0,1031.0,670.0,1524.0
427,01503,Berlin,MA,42.380562,-71.62665,3098.0,198.0,308.0,228.0,274.0,209.0,183.0,228.0
428,01504,Blackstone,MA,42.028147,-71.52999,9201.0,728.0,853.0,709.0,714.0,403.0,229.0,419.0
429,01505,Boylston,MA,42.338392,-71.73026,4524.0,318.0,497.0,324.0,306.0,204.0,168.0,322.0
430,01506,Brookfield,MA,42.200374,-72.09787,3406.0,152.0,300.0,290.0,282.0,246.0,223.0,204.0
431,01507,Charlton,MA,42.135142,-71.96961,13379.0,955.0,1102.0,1556.0,953.0,695.0,300.0,687.0
432,01508,Charlton City,MA,42.109747999999996,-72.07945500000002,0.0,0.0,0.0,0.0,,,,
433,01509,Charlton Depot,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
434,01510,Clinton,MA,42.418836,-71.68482,13855.0,1007.0,982.0,859.0,856.0,625.0,493.0,784.0
435,01515,East Brookfield,MA,42.212777,-72.05311,2123.0,144.0,155.0,211.0,147.0,154.0,103.0,90.0
436,01516,Douglas,MA,42.061437,-71.72887,8745.0,648.0,910.0,951.0,563.0,171.0,372.0,281.0
437,01517,East Princeton,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
438,01518,Fiskdale,MA,42.12515,-72.12393,3490.0,206.0,214.0,257.0,134.0,227.0,313.0,208.0
439,01519,Grafton,MA,42.201674,-71.68771,6657.0,575.0,625.0,590.0,453.0,440.0,115.0,394.0
440,01520,Holden,MA,42.338962,-71.84434,15061.0,1276.0,1157.0,1205.0,1060.0,781.0,509.0,965.0
441,01521,Holland,MA,42.054676,-72.16136999999998,2510.0,198.0,281.0,202.0,183.0,138.0,99.0,124.0
442,01522,Jefferson,MA,42.369658,-71.87418000000002,3497.0,240.0,260.0,193.0,229.0,201.0,142.0,290.0
443,01523,Lancaster,MA,42.473131,-71.67945999999998,7735.0,634.0,457.0,548.0,499.0,315.0,430.0,393.0
444,01524,Leicester,MA,42.238942,-71.91908000000002,6702.0,254.0,771.0,573.0,626.0,310.0,276.0,549.0
445,01525,Linwood,MA,42.364807,-71.89686800000001,227.0,30.0,29.0,0.0,33.0,12.0,0.0,0.0
446,01526,Manchaug,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
447,01527,Millbury,MA,42.196144,-71.76272,13521.0,1118.0,1312.0,886.0,630.0,809.0,721.0,919.0
448,01529,Millville,MA,42.036396,-71.57798000000003,3237.0,282.0,298.0,287.0,218.0,105.0,81.0,146.0
449,01531,New Braintree,MA,42.317121,-72.12248000000002,1247.0,101.0,181.0,119.0,110.0,58.0,43.0,53.0
450,01532,Northborough,MA,42.321917,-71.64692,14918.0,987.0,1718.0,1054.0,868.0,742.0,647.0,1045.0
451,01534,Northbridge,MA,42.140741,-71.64376,6262.0,572.0,555.0,473.0,477.0,275.0,152.0,536.0
452,01535,North Brookfield,MA,42.267274,-72.07823,4760.0,477.0,410.0,430.0,349.0,229.0,239.0,221.0
453,01536,North Grafton,MA,42.231444,-71.70523,7709.0,785.0,473.0,617.0,380.0,338.0,337.0,299.0
454,01537,North Oxford,MA,42.170846000000004,-71.88989000000002,2337.0,39.0,62.0,186.0,98.0,174.0,85.0,148.0
455,01538,North Uxbridge,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
456,01540,Oxford,MA,42.117527,-71.8657,11386.0,888.0,1024.0,786.0,877.0,670.0,356.0,513.0
457,01541,Princeton,MA,42.451569,-71.882,3438.0,302.0,333.0,375.0,321.0,276.0,146.0,204.0
458,01542,Rochdale,MA,42.194793,-71.90651,2299.0,127.0,186.0,296.0,205.0,80.0,115.0,186.0
459,01543,Rutland,MA,42.38087700000001,-71.96427,8463.0,929.0,712.0,505.0,509.0,420.0,286.0,258.0
460,01545,Shrewsbury,MA,42.286643,-71.72502,36269.0,2920.0,3062.0,2329.0,2038.0,1772.0,1523.0,2366.0
461,01546,Shrewsbury,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
462,01550,Southbridge,MA,42.070827,-72.03533,16858.0,1157.0,1083.0,1187.0,1154.0,944.0,650.0,1033.0
463,01560,South Grafton,MA,42.177462,-71.69382,4477.0,444.0,381.0,226.0,117.0,203.0,79.0,269.0
464,01561,South Lancaster,MA,42.443539,-71.686137,243.0,43.0,0.0,39.0,0.0,37.0,0.0,69.0
465,01562,Spencer,MA,42.247212,-71.99226999999998,11856.0,939.0,803.0,1096.0,999.0,886.0,433.0,793.0
466,01564,Sterling,MA,42.436875,-71.77333,8000.0,625.0,874.0,595.0,576.0,447.0,345.0,495.0
467,01566,Sturbridge,MA,42.104581,-72.08584,6006.0,572.0,491.0,365.0,314.0,286.0,240.0,380.0
468,01568,Upton,MA,42.17382,-71.60970999999998,7706.0,728.0,613.0,602.0,568.0,445.0,176.0,350.0
469,01569,Uxbridge,MA,42.064978,-71.62992,13864.0,1240.0,1249.0,1357.0,613.0,557.0,433.0,717.0
470,01570,Webster,MA,42.047728,-71.86108,16926.0,839.0,1354.0,1430.0,1115.0,846.0,662.0,1488.0
471,01571,Dudley,MA,42.049864,-71.9173,11637.0,763.0,919.0,929.0,592.0,515.0,319.0,548.0
472,01580,Westborough,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
473,01581,Westborough,MA,42.269845000000004,-71.61408,18836.0,1788.0,1369.0,1353.0,1036.0,641.0,587.0,1095.0
474,01582,Westborough,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
475,01583,West Boylston,MA,42.359842,-71.78699999999998,7639.0,664.0,466.0,371.0,539.0,505.0,260.0,470.0
476,01585,West Brookfield,MA,42.24296500000001,-72.16734,4661.0,270.0,475.0,302.0,465.0,171.0,266.0,468.0
477,01586,West Millbury,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
478,01588,Whitinsville,MA,42.114195,-71.67225,9864.0,684.0,750.0,810.0,533.0,420.0,377.0,594.0
479,01590,Sutton,MA,42.131028,-71.75121,9297.0,1001.0,977.0,639.0,720.0,534.0,295.0,437.0
480,01601,Worcester,MA,42.265275,-71.87941500000002,0.0,0.0,0.0,0.0,,,,
481,01602,Worcester,MA,42.272359,-71.84482,24166.0,1883.0,1766.0,1904.0,1511.0,1246.0,769.0,1853.0
482,01603,Worcester,MA,42.240526,-71.83776,19981.0,1570.0,1408.0,1188.0,1080.0,822.0,557.0,1325.0
483,01604,Worcester,MA,42.255393,-71.77459,36772.0,2331.0,2156.0,2089.0,2131.0,1316.0,904.0,2111.0
484,01605,Worcester,MA,42.286543,-71.78846,28742.0,1623.0,1776.0,1581.0,1071.0,838.0,946.0,1908.0
485,01606,Worcester,MA,42.311341999999996,-71.79531,19375.0,1536.0,1539.0,1513.0,1340.0,744.0,598.0,1574.0
486,01607,Worcester,MA,42.229543,-71.79500999999998,8698.0,552.0,840.0,550.0,531.0,361.0,226.0,307.0
487,01608,Worcester,MA,42.261343,-71.80173,3371.0,119.0,260.0,164.0,214.0,48.0,102.0,132.0
488,01609,Worcester,MA,42.271743,-71.81348,20714.0,947.0,1151.0,1081.0,1185.0,936.0,657.0,1730.0
489,01610,Worcester,MA,42.248492999999996,-71.80793,23438.0,1332.0,1278.0,1155.0,840.0,658.0,494.0,793.0
490,01611,Cherry Valley,MA,42.238448999999996,-71.87139,2451.0,290.0,185.0,130.0,226.0,64.0,55.0,127.0
491,01612,Paxton,MA,42.307590999999995,-71.91929,4845.0,209.0,461.0,358.0,396.0,288.0,181.0,300.0
492,01613,Worcester,MA,42.293316,-71.801971,0.0,0.0,0.0,0.0,,,,
493,01614,Worcester,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
494,01615,Worcester,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
495,01634,Tolland,MA,42.069484,-72.999433,0.0,0.0,0.0,0.0,,,,
496,01653,Worcester,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
497,01654,Worcester,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
498,01655,Worcester,MA,42.364807,-71.89686800000001,0.0,0.0,0.0,0.0,,,,
499,01701,Framingham,MA,42.318695,-71.42344,32098.0,2540.0,2291.0,2595.0,2761.0,2135.0,1198.0,2849.0
500,01702,Framingham,MA,42.283995000000004,-71.42161,39226.0,2520.0,2154.0,2249.0,1935.0,1295.0,908.0,2122.0
501,01703,Framingham,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
502,01704,Framingham,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
503,01705,Framingham,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
504,01718,Village Of Nagog Woods,MA,42.519739,-71.42721,716.0,13.0,37.0,78.0,18.0,62.0,15.0,32.0
505,01719,Boxborough,MA,42.486259000000004,-71.51244,5546.0,443.0,637.0,477.0,392.0,366.0,133.0,191.0
506,01720,Acton,MA,42.477142,-71.4422,22680.0,1999.0,2350.0,2111.0,1168.0,1005.0,785.0,1390.0
507,01721,Ashland,MA,42.257956,-71.45886,17478.0,1227.0,1402.0,1470.0,1203.0,1013.0,672.0,878.0
508,01730,Bedford,MA,42.496679,-71.27504,14031.0,1011.0,1393.0,1096.0,578.0,451.0,503.0,1631.0
509,01731,Hanscom AFB,MA,42.459084999999995,-71.27556,2012.0,93.0,31.0,19.0,7.0,9.0,0.0,0.0
510,01740,Bolton,MA,42.437086,-71.61265999999998,5167.0,475.0,564.0,377.0,427.0,289.0,127.0,218.0
511,01741,Carlisle,MA,42.5286,-71.35084,5160.0,378.0,629.0,454.0,533.0,316.0,224.0,423.0
512,01742,Concord,MA,42.457201,-71.37478,19383.0,1308.0,1670.0,1958.0,1356.0,939.0,865.0,1937.0
513,01745,Fayville,MA,42.295544,-71.50468000000002,501.0,0.0,10.0,48.0,9.0,33.0,20.0,28.0
514,01746,Holliston,MA,42.196065000000004,-71.43796999999998,14480.0,1056.0,1315.0,1349.0,821.0,830.0,470.0,785.0
515,01747,Hopedale,MA,42.125536,-71.53662,5955.0,505.0,480.0,437.0,417.0,333.0,127.0,566.0
516,01748,Hopkinton,MA,42.220447,-71.53418,16720.0,1615.0,1609.0,1451.0,832.0,533.0,361.0,738.0
517,01749,Hudson,MA,42.389813000000004,-71.55790999999998,19843.0,1494.0,1578.0,1484.0,1227.0,1219.0,947.0,1412.0
518,01750,Natick,MA,42.273817,-71.378157,0.0,0.0,0.0,0.0,,,,
519,01752,Marlborough,MA,42.350909,-71.54753000000002,39771.0,2988.0,3462.0,2846.0,2283.0,2078.0,1491.0,1991.0
520,01754,Maynard,MA,42.430781,-71.45594,10560.0,804.0,930.0,1135.0,607.0,571.0,353.0,717.0
521,01756,Mendon,MA,42.092006,-71.54474,5995.0,484.0,522.0,793.0,335.0,510.0,184.0,159.0
522,01757,Milford,MA,42.149176000000004,-71.52149,28694.0,2203.0,2066.0,1867.0,2021.0,1489.0,744.0,1675.0
523,01760,Natick,MA,42.290763,-71.35368000000003,35715.0,2992.0,2432.0,2406.0,2255.0,1833.0,1348.0,2318.0
524,01770,Sherborn,MA,42.231025,-71.37201999999998,4302.0,268.0,532.0,378.0,246.0,279.0,147.0,299.0
525,01772,Southborough,MA,42.297643,-71.53369,9520.0,852.0,971.0,994.0,426.0,417.0,258.0,591.0
526,01773,Lincoln,MA,42.425537,-71.30315999999998,4791.0,244.0,427.0,652.0,387.0,321.0,216.0,637.0
527,01775,Stow,MA,42.423882,-71.51086,7061.0,501.0,814.0,462.0,475.0,460.0,366.0,368.0
528,01776,Sudbury,MA,42.38532,-71.42989,18697.0,1421.0,1948.0,1656.0,1148.0,1127.0,646.0,1080.0
529,01778,Wayland,MA,42.34558300000001,-71.35643,13850.0,1039.0,1297.0,1140.0,887.0,620.0,666.0,1183.0
530,01784,Woodville,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
531,01801,Woburn,MA,42.484545000000004,-71.15205999999998,40375.0,2489.0,3072.0,2928.0,2630.0,1775.0,1260.0,3346.0
532,01803,Burlington,MA,42.506362,-71.20008,26103.0,2126.0,1849.0,1599.0,1478.0,1454.0,1238.0,2393.0
533,01805,Burlington,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
534,01806,Woburn,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
535,01807,Woburn,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
536,01808,Woburn,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
537,01810,Andover,MA,42.646941999999996,-71.1513,35375.0,2911.0,3732.0,2369.0,2285.0,1630.0,1351.0,2080.0
538,01812,Andover,MA,42.647191,-71.184202,0.0,0.0,0.0,0.0,,,,
539,01813,Woburn,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
540,01815,Woburn,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
541,01820,Pinehurst,MA,42.540779,-71.238175,0.0,0.0,0.0,0.0,,,,
542,01821,Billerica,MA,42.54805,-71.25054,32348.0,2701.0,2460.0,2158.0,2083.0,1740.0,1433.0,1826.0
543,01822,Billerica,MA,42.446396,-71.459405,0.0,0.0,0.0,0.0,,,,
544,01823,Haverhill,MA,42.800429,-71.11086999999998,0.0,0.0,0.0,0.0,,,,
545,01824,Chelmsford,MA,42.595490999999996,-71.3544,25961.0,2148.0,2171.0,2256.0,1725.0,1282.0,1024.0,2209.0
546,01826,Dracut,MA,42.677772,-71.316,30948.0,2149.0,2491.0,2113.0,2100.0,1602.0,1048.0,1888.0
547,01827,Dunstable,MA,42.671356,-71.50291999999997,3337.0,342.0,394.0,258.0,249.0,134.0,137.0,198.0
548,01830,Haverhill,MA,42.78519,-71.07011,26524.0,1845.0,1909.0,2114.0,1661.0,1058.0,803.0,1905.0
